,customer_id,payment_mode,preparationtime,vendor_id,gender,language,like
49713,25045,2,0.0,20,0,0,0
49714,15594,1,0.0,303,0,0,0
49715,26554,2,0.0,4,0,1,0
49716,8717,1,0.0,303,0,0,0
49717,15988,4,0.0,216,0,0,0
49718,6977,1,0.0,303,0,0,0
49719,12577,1,0.0,303,0,0,0
49720,12071,1,0.0,216,0,0,0
49721,6229,1,0.0,86,0,0,0
49722,16493,1,0.0,310,0,0,0
49723,4793,2,0.0,4,0,0,0
49724,5659,1,0.0,4,0,0,0
49725,15951,2,0.0,82,0,0,0
49726,12138,2,0.0,20,0,0,0
49727,13363,1,0.0,176,0,0,0
49728,23019,1,0.0,105,0,0,1
49729,8911,1,0.0,295,0,0,0
49730,25271,1,0.0,113,0,0,0
49731,26070,2,0.0,191,0,0,0
49732,4330,2,0.0,76,0,0,0
49733,16975,1,0.0,104,0,0,0
49734,16029,1,0.0,134,0,0,0
49735,8953,2,0.0,23,0,1,0
49736,8759,1,0.0,86,0,0,0
49737,8009,1,0.0,86,1,0,0
49738,17840,3,0.0,310,0,0,0
49739,24383,1,0.0,105,0,0,0
49740,16895,1,0.0,43,0,0,0
49741,15437,2,0.0,20,0,0,0
49742,6342,2,0.0,386,0,0,0
49743,7909,1,0.0,76,0,0,0
49744,26000,2,0.0,4,0,0,0
49745,12071,2,0.0,82,0,0,0
49746,5777,4,0.0,310,0,0,0
49747,9417,2,0.0,76,0,0,0
49748,9937,1,0.0,191,0,0,0
49749,9633,2,0.0,145,0,0,1
49750,9556,1,0.0,398,0,0,0
49751,6788,1,0.0,113,0,0,0
49752,22480,1,0.0,33,1,0,0
49753,8184,2,0.0,288,0,0,0
49754,9860,4,0.0,149,0,0,0
49755,18945,1,0.0,298,0,0,0
49756,23168,1,0.0,43,0,0,0
49757,26725,1,0.0,113,0,0,0
49758,24899,1,0.0,105,0,0,0
49759,13385,1,0.0,105,0,0,0
49760,21425,1,0.0,113,0,0,0
49761,17490,2,0.0,4,0,0,0
49762,8973,1,0.0,43,0,0,0
49763,9390,2,0.0,250,0,0,0
49764,5984,2,0.0,191,0,0,0
49765,5709,2,0.0,13,0,1,0
49766,15156,1,0.0,300,1,0,0
49767,21002,1,0.0,201,0,0,0
49768,16897,1,0.0,113,0,0,0
49769,5739,1,0.0,157,0,0,0
49770,24201,1,0.0,44,0,0,0
49771,2073,4,0.0,298,0,0,0
49772,750,1,0.0,189,0,0,0
49773,3386,1,0.0,79,0,0,0
49774,6927,1,0.0,113,0,0,0
49775,23644,1,0.0,113,1,0,0
49776,22512,1,0.0,188,0,0,0
49777,15759,1,0.0,113,0,0,0
49778,18434,2,0.0,157,0,0,1
49779,17511,1,0.0,4,0,0,0
49780,2199,1,0.0,113,0,0,0
49781,14195,1,0.0,79,0,0,0
49782,7307,2,0.0,113,0,0,0
49783,3232,2,0.0,4,0,0,0
49784,6753,1,0.0,398,0,0,0
49785,5486,1,0.0,113,0,0,0
49786,25179,1,0.0,82,0,0,0
49787,24842,1,0.0,299,0,0,0
49788,22652,1,0.0,79,0,0,0
49789,19283,1,0.0,113,1,0,0
49790,16766,1,0.0,79,0,0,0
49791,18056,2,0.0,33,0,0,0
49792,14398,2,0.0,113,0,0,0
49793,21500,2,0.0,110,0,0,0
49794,9061,2,0.0,23,0,0,0
49795,11421,1,0.0,113,0,0,0
49796,2156,1,0.0,79,0,1,0
49797,25908,2,0.0,104,0,1,0
49798,20136,1,0.0,20,0,0,0
49799,16368,1,0.0,159,0,0,0
49800,25703,4,0.0,90,0,0,0
49801,26914,1,0.0,105,0,0,0
49802,18768,2,0.0,110,0,0,0
49803,11571,2,0.0,4,0,0,0
49804,18508,1,0.0,189,0,0,0
49805,24686,1,0.0,149,0,0,0
49806,25804,2,0.0,13,0,0,0
49807,4618,2,0.0,398,0,0,0
49808,7102,2,0.0,299,0,0,0
49809,20378,1,0.0,105,0,0,0
49810,11350,2,0.0,298,0,0,0
49811,23026,2,0.0,76,0,0,0
49812,2184,1,0.0,191,0,0,0
49813,23926,1,0.0,113,0,0,0
49814,12315,1,0.0,113,0,0,0
49815,22652,1,0.0,79,0,0,0
49816,25475,1,0.0,113,0,0,0
49817,15189,1,0.0,386,0,0,0
49818,6661,4,0.0,79,0,0,0
49819,3570,2,0.0,104,0,0,0
49820,20582,1,0.0,43,0,0,0
49821,7993,1,0.0,33,0,0,0
49822,9149,4,0.0,207,0,0,0
49823,1671,1,0.0,79,0,0,0
49824,14596,2,0.0,191,0,0,0
49825,11466,1,0.0,113,0,0,0
49826,26846,4,0.0,113,0,0,0
49827,14925,4,0.0,33,0,0,0
49828,25595,1,0.0,113,0,0,0
49829,11571,1,0.0,4,0,0,0
49830,14568,1,0.0,216,1,0,0
49831,1308,1,0.0,79,1,0,0
49832,5360,1,0.0,299,0,0,0
49833,985,1,0.0,92,0,0,0
49834,26245,1,0.0,191,0,0,0
49835,11932,1,0.0,154,0,0,0
49836,21128,1,0.0,79,0,0,0
49837,17941,4,0.0,295,1,0,0
49838,23168,2,0.0,159,0,0,0
49839,7896,1,0.0,148,0,0,0
49840,7045,1,0.0,23,0,0,0
49841,5962,2,0.0,113,0,0,0
49842,24427,2,0.0,271,0,0,0
49843,10604,1,0.0,113,0,1,0
49844,4193,1,0.0,79,0,0,0
49845,15218,4,0.0,149,0,0,0
49846,24066,2,0.0,113,0,0,0
49847,14626,2,0.0,113,0,0,0
49848,24066,2,0.0,113,0,0,0
49849,27084,1,0.0,398,0,0,0
49850,27084,1,0.0,86,0,0,0
49851,3564,2,0.0,176,0,0,1
49852,17914,1,0.0,105,0,0,0
49853,25729,2,0.0,33,0,0,0
49854,20768,1,0.0,33,0,0,0
49855,24144,2,0.0,86,0,0,0
49856,20817,1,0.0,201,0,0,0
49857,21522,2,0.0,113,0,0,0
49858,9270,1,0.0,105,0,0,0
49859,22474,1,0.0,79,0,0,0
49860,3018,1,0.0,419,0,0,0
49861,11776,1,0.0,79,0,0,0
49862,4586,2,0.0,79,0,0,0
49863,7595,1,0.0,84,0,0,1
49864,10549,1,0.0,113,0,0,0
49865,4810,1,0.0,113,0,0,0
49866,6510,1,0.0,113,0,0,0
49867,22521,1,0.0,159,0,0,0
49868,24524,2,0.0,33,0,0,0
49869,817,1,0.0,398,0,1,0
49870,9186,1,0.0,79,0,0,0
49871,5515,2,0.0,92,0,0,0
49872,1852,1,0.0,237,0,1,0
49873,14450,2,0.0,75,0,1,0
49874,3829,1,0.0,86,0,1,0
49875,4363,1,0.0,180,0,0,0
49876,25648,1,0.0,79,1,0,0
49877,19283,1,0.0,79,1,0,0
49878,10354,2,0.0,398,0,0,0
49879,2273,2,0.0,259,0,0,0
49880,13411,1,0.0,259,0,0,0
49881,16387,1,0.0,149,0,0,0
49882,10782,1,0.0,386,0,0,0
49883,4363,1,0.0,84,0,0,0
49884,9089,1,0.0,84,0,0,0
49885,13432,2,0.0,197,0,0,1
49886,2476,1,0.0,79,0,0,0
49887,13283,1,0.0,28,0,0,0
49888,14332,1,0.0,199,0,0,0
49889,10566,1,0.0,105,0,0,0
49890,2691,1,0.0,398,0,1,0
49891,12150,2,0.0,113,0,0,0
49892,4270,2,0.0,191,0,0,0
49893,27285,2,0.0,201,0,0,0
49894,2977,1,0.0,113,0,1,0
49895,13147,4,0.0,386,0,0,0
49896,12954,1,0.0,398,0,0,0
49897,16154,1,0.0,191,0,0,0
49898,22074,1,0.0,110,0,0,0
49899,23857,1,0.0,86,0,0,0
49900,5692,1,0.0,79,0,0,0
49901,11597,1,0.0,79,0,0,0
49902,13214,4,0.0,105,0,0,0
49903,1938,2,0.0,207,0,0,0
49904,22861,1,0.0,84,0,0,0
49905,10270,1,0.0,105,0,1,0
49906,25026,1,0.0,386,0,0,0
49907,14444,1,0.0,537,0,0,0
49908,13298,2,0.0,386,0,1,0
49909,6810,1,0.0,79,0,0,0
49910,19931,2,0.0,79,0,0,0
49911,9739,2,0.0,310,0,0,0
49912,9806,1,0.0,189,0,1,0
49913,10270,1,0.0,386,0,1,0
49914,166,1,0.0,225,0,0,0
49915,22759,1,0.0,575,0,0,0
49916,24017,4,0.0,105,0,0,0
49917,2581,1,0.0,105,0,0,0
49918,27409,2,0.0,575,0,0,1
49919,22881,1,0.0,201,0,0,0
49920,20006,1,0.0,299,0,1,0
49921,13772,1,0.0,86,0,0,0
49922,12396,2,0.0,310,0,0,0
49923,4789,1,0.0,575,0,0,0
49924,10057,1,0.0,86,0,0,0
49925,8063,1,0.0,79,0,0,0
49926,25267,1,0.0,459,0,0,0
49927,20821,1,0.0,113,0,0,0
49928,24536,1,0.0,459,0,1,0
49929,20357,1,0.0,55,0,0,0
49930,10057,1,0.0,86,0,0,0
49931,15229,1,0.0,90,0,0,0
49932,1604,1,0.0,79,0,0,0
49933,11752,2,0.0,575,1,0,0
49934,15816,1,0.0,86,0,0,0
49935,18846,1,0.0,145,0,1,0
49936,24536,1,0.0,86,0,1,0
49937,10281,1,0.0,299,0,0,0
49938,19505,1,0.0,459,0,1,0
49939,10433,1,0.0,386,0,0,0
49940,26580,2,0.0,237,0,0,0
49941,1915,1,0.0,86,1,0,0
49942,6577,1,0.0,113,0,0,0
49943,405,2,0.0,298,0,0,0
49944,8087,2,0.0,134,0,0,0
49945,27150,1,0.0,386,0,0,0
49946,7771,2,0.0,310,0,0,0
49947,7729,1,0.0,575,0,1,0
49948,25238,1,0.0,459,0,1,0
49949,8320,1,0.0,299,0,0,0
49950,3756,4,0.0,159,0,0,0
49951,15558,2,0.0,84,0,0,0
49952,7553,1,0.0,250,1,0,0
49953,13351,2,0.0,79,0,0,0
49954,19765,1,0.0,386,0,0,0
49955,8812,1,0.0,86,0,0,0
49956,21868,1,0.0,191,0,0,0
49957,16662,2,0.0,191,0,0,0
49958,7892,1,0.0,86,0,0,0
49959,12093,2,0.0,86,0,0,0
49960,20233,1,0.0,191,0,0,0
49961,1604,1,0.0,79,0,0,0
49962,22730,1,0.0,113,0,0,0
49963,26399,1,0.0,106,0,1,0
49964,12042,2,0.0,84,0,0,0
49965,15848,1,0.0,86,0,0,0
49966,15958,1,0.0,84,0,0,0
49967,6985,1,0.0,20,0,0,0
49968,15437,2,0.0,159,0,0,0
49969,16153,2,0.0,106,1,0,1
49970,4483,1,0.0,106,0,0,0
49971,15437,2,0.0,159,0,0,0
49972,1914,1,0.0,84,0,0,0
49973,17247,1,0.0,459,0,0,0
49974,25132,1,0.0,106,0,0,0
49975,1526,1,0.0,86,0,0,0
49976,21025,1,0.0,86,0,0,0
49977,1542,1,0.0,105,0,0,0
49978,11508,1,0.0,86,0,0,0
49979,2288,1,0.0,86,0,0,0
49980,1286,1,0.0,271,0,0,0
49981,11639,2,0.0,203,0,0,0
49982,15720,1,0.0,113,0,0,0
49983,4876,2,0.0,288,1,0,0
49984,9676,1,0.0,86,0,0,0
49985,18429,1,0.0,79,0,0,0
49986,300,1,0.0,105,0,0,0
49987,13497,1,0.0,86,0,0,0
49988,3864,1,0.0,55,0,0,0
49989,8897,1,0.0,386,0,0,0
49990,9103,1,0.0,86,0,0,0
49991,4449,1,0.0,86,0,1,0
49992,852,1,0.0,105,0,0,0
49993,7100,1,0.0,105,0,0,0
49994,16172,2,0.0,86,0,0,0
49995,9959,1,0.0,216,0,0,0
49996,3997,1,0.0,84,0,0,0
49997,25373,2,0.0,154,0,1,0
49998,1296,2,0.0,115,0,0,0
49999,197,1,0.0,105,0,0,0
50000,24042,1,0.0,271,0,0,0
50001,6558,1,0.0,86,0,0,0
50002,25051,4,0.0,79,0,0,0
50003,11960,2,0.0,44,0,0,0
50004,19097,1,0.0,84,0,0,0
50005,17841,1,0.0,84,0,0,0
50006,4983,1,0.0,106,0,0,0
50007,10441,1,0.0,386,0,0,0
50008,1689,1,0.0,459,0,0,0
50009,1619,2,0.0,92,0,0,0
50010,6274,1,0.0,299,0,0,0
50011,4360,1,0.0,105,0,0,0
50012,20050,1,0.0,110,0,0,0
50013,14386,1,0.0,86,0,0,0
50014,14829,5,0.0,289,0,0,0
50015,10928,1,0.0,191,0,0,0
50016,7255,1,0.0,105,0,0,0
50017,5809,1,0.0,195,0,0,0
50018,8069,1,0.0,79,0,1,0
50019,5079,1,0.0,299,0,0,0
50020,18859,1,0.0,105,1,0,0
50021,1784,3,0.0,79,0,0,0
50022,13575,1,0.0,176,0,0,0
50023,4120,1,0.0,33,0,0,0
50024,20104,3,0.0,573,0,0,0
50025,17092,1,0.0,459,0,0,0
50026,27359,2,0.0,110,0,0,0
50027,15668,1,0.0,84,0,0,0
50028,19366,1,0.0,154,0,0,0
50029,18469,2,0.0,20,0,1,0
50030,18239,1,0.0,573,0,0,0
50031,14788,1,0.0,386,0,0,0
50032,24610,2,0.0,225,0,0,0
50033,13278,1,0.0,79,0,0,0
50034,4708,1,0.0,105,0,0,0
50035,23928,1,0.0,459,0,0,0
50036,7467,1,0.0,84,0,0,1
50037,7863,1,0.0,105,0,0,0
50038,1655,1,0.0,401,0,0,0
50039,22458,1,0.0,419,0,0,0
50040,10888,1,0.0,105,0,0,0
50041,4771,1,0.0,157,0,0,0
50042,19331,1,0.0,84,0,0,0
50043,18364,1,0.0,43,0,0,0
50044,18808,1,0.0,79,0,0,0
50045,13329,1,0.0,237,0,0,0
50046,12042,2,0.0,386,0,0,0
50047,2449,1,0.0,386,0,0,0
50048,26232,2,0.0,84,0,0,0
50049,4360,1,0.0,86,0,0,0
50050,8639,2,0.0,113,0,0,0
50051,9512,2,0.0,237,0,0,0
50052,13352,1,0.0,79,0,0,0
50053,20716,1,0.0,216,0,0,0
50054,23211,4,0.0,199,0,0,0
50055,23520,2,0.0,105,0,0,0
50056,3009,1,0.0,189,0,0,0
50057,2410,1,0.0,79,0,0,0
50058,14223,4,0.0,20,0,0,0
50059,1513,1,0.0,197,0,0,0
50060,20334,4,0.0,84,0,0,0
50061,12432,4,0.0,154,0,0,0
50062,6863,1,0.0,299,0,0,0
50063,21798,2,0.0,105,0,0,0
50064,5418,1,0.0,237,0,0,0
50065,1801,1,0.0,105,0,0,0
50066,25088,1,0.0,459,0,0,0
50067,20283,1,0.0,189,0,0,1
50068,9485,4,0.0,84,0,0,0
50069,1459,2,0.0,33,0,0,0
50070,3119,1,0.0,289,0,0,0
50071,5654,1,0.0,113,0,0,0
50072,20275,1,0.0,84,0,0,0
50073,26226,1,0.0,295,0,0,0
50074,11738,2,0.0,43,0,0,0
50075,5946,1,0.0,105,0,0,0
50076,14028,1,0.0,105,0,0,0
50077,12560,1,0.0,189,0,0,0
50078,16062,1,0.0,86,0,1,0
50079,25165,1,0.0,86,0,0,0
50080,15074,1,0.0,44,0,0,0
50081,21296,1,0.0,105,0,0,0
50082,17852,2,0.0,110,0,0,0
50083,22467,1,0.0,105,0,0,0
50084,17653,1,0.0,79,0,0,0
50085,12707,1,0.0,81,0,0,0
50086,12007,1,0.0,299,0,0,0
50087,3666,2,0.0,79,1,0,0
50088,14281,1,0.0,79,0,1,0
50089,6646,2,0.0,188,0,0,0
50090,20590,2,0.0,104,0,0,0
50091,25639,1,0.0,84,0,0,0
50092,23028,1,0.0,84,0,0,0
50093,26096,2,0.0,33,0,0,0
50094,22278,1,0.0,154,0,0,0
50095,8895,1,0.0,573,1,0,0
50096,10117,1,0.0,79,0,1,0
50097,14020,1,0.0,105,0,0,0
50098,19205,2,0.0,90,0,0,0
50099,21878,1,0.0,105,0,0,0
50100,21106,1,0.0,299,0,0,0
50101,7638,2,0.0,250,0,0,0
50102,9963,1,0.0,299,0,0,0
50103,25230,1,0.0,191,0,0,0
50104,15541,1,0.0,105,0,0,0
50105,15480,1,0.0,195,0,0,0
50106,22735,1,0.0,84,1,0,0
50107,6408,1,0.0,391,0,0,0
50108,25218,2,0.0,90,0,0,0
50109,129,1,0.0,299,0,0,0
50110,20798,1,0.0,104,0,0,0
50111,5114,1,0.0,23,0,0,0
50112,20947,1,0.0,75,0,1,0
50113,8680,2,0.0,105,0,0,0
50114,25569,1,0.0,84,0,0,0
50115,21957,1,0.0,161,0,0,0
50116,1048,1,0.0,189,0,0,0
50117,22143,2,0.0,84,0,1,0
50118,17845,2,0.0,386,0,0,0
50119,7926,4,0.0,106,0,0,0
50120,16405,1,0.0,84,0,0,0
50121,16250,1,0.0,154,0,0,0
50122,16390,1,0.0,55,0,0,0
50123,22841,1,0.0,575,0,0,0
50124,13184,1,0.0,84,0,0,0
50125,25739,1,0.0,154,0,0,0
50126,9598,1,0.0,154,0,0,0
50127,14632,1,0.0,189,0,0,0
50128,21683,1,0.0,105,0,0,0
50129,18722,1,0.0,386,0,0,0
50130,8687,1,0.0,105,0,0,0
50131,16174,1,0.0,84,0,0,0
50132,12458,1,0.0,105,0,0,0
50133,22163,2,0.0,92,0,0,0
50134,7561,1,0.0,189,0,0,0
50135,7654,2,0.0,573,0,0,0
50136,10342,1,0.0,105,0,0,0
50137,8344,1,0.0,398,0,0,0
50138,25228,1,0.0,84,0,0,0
50139,6322,1,0.0,105,0,0,0
50140,19486,1,0.0,216,0,0,0
50141,11147,2,0.0,79,0,0,0
50142,14207,1,0.0,84,0,0,0
50143,9091,1,0.0,300,0,0,0
50144,20277,2,0.0,106,0,0,0
50145,5741,1,0.0,86,0,0,0
50146,3666,2,0.0,79,1,0,0
50147,12283,1,0.0,289,0,1,0
50148,22879,1,0.0,84,0,0,0
50149,1953,5,0.0,157,0,0,0
50150,25338,1,0.0,84,1,0,0
50151,18013,1,0.0,90,0,0,0
50152,2635,2,0.0,176,0,0,0
50153,23579,1,0.0,86,0,0,0
50154,6672,4,0.0,79,0,0,0
50155,19344,1,0.0,55,0,1,0
50156,15814,2,0.0,386,0,0,0
50157,26471,1,0.0,459,0,0,0
50158,24516,1,0.0,84,0,0,0
50159,3020,1,0.0,459,0,0,0
50160,12582,1,0.0,79,0,0,0
50161,13848,1,0.0,84,0,0,0
50162,23056,1,0.0,84,0,0,0
50163,20881,1,0.0,189,0,0,0
50164,11812,1,0.0,176,0,0,0
50165,14207,1,0.0,84,0,0,0
50166,23966,2,0.0,105,0,0,0
50167,20512,2,0.0,299,1,0,0
50168,17563,1,0.0,459,0,0,0
50169,5495,1,0.0,84,0,0,0
50170,26219,1,0.0,84,0,0,0
50171,20038,2,0.0,84,0,0,0
50172,21977,1,0.0,225,0,0,0
50173,736,1,0.0,79,0,0,0
50174,16008,1,0.0,79,0,0,0
50175,112,1,0.0,86,0,0,0
50176,13313,1,0.0,86,0,0,0
50177,22841,1,0.0,84,0,0,0
50178,3018,1,0.0,86,0,0,0
50179,23033,1,0.0,105,0,0,0
50180,2959,1,0.0,207,0,0,0
50181,9019,1,0.0,92,0,0,0
50182,17044,1,0.0,459,0,1,0
50183,8958,1,0.0,575,0,0,0
50184,9460,2,0.0,459,0,0,0
50185,24754,2,0.0,386,0,0,1
50186,5485,1,0.0,289,0,0,0
50187,25447,1,0.0,86,0,0,0
50188,520,1,0.0,79,0,0,0
50189,26219,1,0.0,419,0,0,0
50190,22208,1,0.0,145,0,0,0
50191,12264,1,0.0,419,1,0,0
50192,7675,1,0.0,84,0,0,0
50193,13103,1,0.0,459,0,0,0
50194,20197,1,0.0,299,0,0,0
50195,12874,1,0.0,105,0,0,0
50196,1421,1,0.0,105,0,0,0
50197,15257,1,0.0,259,0,0,0
50198,14566,1,0.0,84,0,0,0
50199,25163,2,0.0,145,0,0,1
50200,1460,1,0.0,105,0,0,0
50201,27120,2,0.0,176,0,0,0
50202,26082,1,0.0,573,0,0,0
50203,7491,4,0.0,237,1,1,0
50204,2884,1,0.0,105,1,0,0
50205,26738,1,0.0,294,0,0,0
50206,15408,1,0.0,86,0,0,0
50207,9514,1,0.0,44,0,0,0
50208,1634,1,0.0,86,0,0,0
50209,21102,1,0.0,86,0,0,0
50210,19201,2,0.0,459,0,0,0
50211,2913,4,0.0,13,0,0,0
50212,17410,1,0.0,154,0,0,0
50213,14202,1,0.0,193,0,0,0
50214,673,1,0.0,459,0,0,0
50215,14346,1,0.0,459,0,1,0
50216,22005,1,0.0,154,0,0,0
50217,11372,1,0.0,299,0,0,0
50218,15821,1,0.0,105,0,0,0
50219,13314,1,0.0,237,0,0,0
50220,9221,1,0.0,84,0,0,0
50221,14832,2,0.0,105,0,0,0
50222,1445,1,0.0,459,0,0,0
50223,22807,1,0.0,191,0,0,0
50224,17309,1,0.0,90,0,0,0
50225,12994,1,0.0,299,0,0,0
50226,13236,1,0.0,79,0,0,0
50227,25721,1,0.0,86,0,0,0
50228,16317,2,0.0,159,0,0,0
50229,2919,1,0.0,84,0,0,0
50230,8681,1,0.0,191,0,0,0
50231,8237,1,0.0,459,0,0,0
50232,15562,1,0.0,105,0,0,0
50233,8880,1,0.0,401,0,0,0
50234,4152,1,0.0,84,0,0,0
50235,25415,1,0.0,154,0,0,0
50236,14716,1,0.0,105,0,0,0
50237,25804,2,0.0,159,0,0,0
50238,18801,2,0.0,105,0,0,0
50239,10296,2,0.0,92,0,0,0
50240,4816,1,0.0,573,0,0,1
50241,23697,1,0.0,84,0,0,0
50242,7702,1,0.0,188,0,0,0
50243,27379,2,0.0,386,0,0,0
50244,4838,1,0.0,84,0,0,0
50245,11857,1,0.0,110,0,0,0
50246,5331,1,0.0,154,0,0,0
50247,21907,1,0.0,84,0,0,0
50248,11185,2,0.0,154,0,0,0
50249,6917,2,0.0,197,0,0,0
50250,22725,1,0.0,189,0,1,0
50251,25908,2,0.0,92,0,1,0
50252,14843,1,0.0,86,0,0,0
50253,25294,4,0.0,33,0,0,0
50254,13231,2,0.0,105,0,0,0
50255,9470,1,0.0,225,0,0,0
50256,5781,1,0.0,188,0,0,0
50257,12072,1,0.0,299,0,0,0
50258,8320,1,0.0,86,0,0,0
50259,2699,1,0.0,104,0,0,0
50260,22721,2,0.0,386,0,0,0
50261,1076,1,0.0,105,0,0,0
50262,9145,1,0.0,28,0,0,0
50263,3173,1,0.0,105,0,0,0
50264,23966,2,0.0,86,0,0,0
50265,5184,1,0.0,459,0,0,0
50266,6090,1,0.0,86,0,0,0
50267,234,1,0.0,386,0,1,0
50268,2821,1,0.0,84,0,0,0
50269,24320,1,0.0,191,0,0,0
50270,3922,1,0.0,299,0,0,0
50271,7690,4,0.0,189,0,0,0
50272,24063,1,0.0,459,0,0,0
50273,25902,1,0.0,84,0,0,0
50274,17090,1,0.0,84,0,0,0
50275,14212,1,0.0,250,0,0,0
50276,13372,2,0.0,110,0,0,0
50277,24461,1,0.0,113,0,0,0
50278,18840,1,0.0,160,0,0,0
50279,22998,1,0.0,401,0,0,0
50280,16719,1,0.0,86,1,0,0
50281,10490,2,0.0,43,0,0,0
50282,20712,2,0.0,105,0,0,0
50283,17521,1,0.0,84,0,0,0
50284,15267,4,0.0,79,0,0,0
50285,25154,2,0.0,84,0,0,0
50286,18143,2,0.0,259,0,0,0
50287,19488,2,0.0,299,1,0,0
50288,2692,1,0.0,105,0,0,0
50289,22788,1,0.0,105,0,0,0
50290,10706,2,0.0,33,0,0,1
50291,9290,1,0.0,79,0,0,0
50292,21386,1,0.0,105,0,0,0
50293,13824,1,0.0,44,0,0,0
50294,11147,2,0.0,79,0,0,0
50295,1992,1,0.0,105,1,0,0
50296,21248,1,0.0,299,0,0,0
50297,22364,1,0.0,105,0,0,0
50298,8556,1,0.0,55,0,0,1
50299,8254,1,0.0,79,0,0,0
50300,26830,1,0.0,55,0,1,0
50301,9122,2,0.0,149,0,0,0
50302,6367,1,0.0,55,0,0,0
50303,10278,1,0.0,289,0,0,0
50304,23617,1,0.0,79,0,0,0
50305,15932,4,0.0,79,1,0,1
50306,2754,1,0.0,79,0,0,0
50307,9786,1,0.0,44,0,0,0
50308,2831,1,0.0,192,0,0,0
50309,12100,4,0.0,104,0,0,0
50310,18936,3,0.0,86,0,0,0
50311,10965,1,0.0,43,0,0,0
50312,20590,1,0.0,79,0,0,0
50313,23372,2,0.0,159,0,0,0
50314,15250,1,0.0,199,0,0,0
50315,15458,4,0.0,299,0,1,0
50316,3452,5,0.0,299,0,1,0
50317,23908,1,0.0,86,0,0,0
50318,7655,1,0.0,79,0,0,0
50319,9574,1,0.0,573,0,0,0
50320,837,1,0.0,159,0,0,0
50321,14275,1,0.0,104,0,0,0
50322,17644,1,0.0,299,0,0,0
50323,14310,4,0.0,43,0,0,0
50324,24503,2,0.0,67,0,0,1
50325,4345,4,0.0,237,1,0,0
50326,24578,1,0.0,105,0,0,0
50327,19939,1,0.0,79,0,0,0
50328,23578,1,0.0,573,0,0,0
50329,16394,1,0.0,90,0,0,0
50330,8227,1,0.0,79,0,0,0
50331,26665,2,0.0,84,0,0,0
50332,12064,1,0.0,199,0,0,0
50333,18312,1,0.0,79,0,0,0
50334,1585,1,0.0,43,0,0,0
50335,8251,1,0.0,216,0,0,0
50336,11968,2,0.0,197,0,0,0
50337,18037,4,0.0,192,0,0,0
50338,27406,1,0.0,299,0,0,0
50339,20105,1,0.0,575,0,0,0
50340,418,1,0.0,386,1,0,0
50341,15651,1,0.0,189,0,0,0
50342,2080,2,0.0,386,0,0,0
50343,26709,1,0.0,79,0,0,0
50344,7781,2,0.0,106,0,0,0
50345,16914,1,0.0,148,0,0,0
50346,7642,1,0.0,573,0,0,0
50347,23383,1,0.0,192,0,0,0
50348,17987,1,0.0,192,0,1,0
50349,26434,1,0.0,189,0,0,0
50350,13455,1,0.0,192,0,1,0
50351,24578,1,0.0,145,0,0,0
50352,22865,4,0.0,237,0,0,0
50353,6154,2,0.0,289,0,0,0
50354,23198,2,0.0,20,1,0,0
50355,20227,1,0.0,189,0,0,0
50356,21211,2,0.0,20,0,0,0
50357,18434,2,0.0,191,0,0,1
50358,23882,4,0.0,216,0,0,0
50359,23882,4,0.0,216,0,0,0
50360,23908,1,0.0,575,0,0,0
50361,12577,1,0.0,295,0,0,0
50362,20859,2,0.0,76,0,0,0
50363,4918,2,0.0,216,0,0,0
50364,25045,1,0.0,20,0,0,0
50365,24170,1,0.0,76,0,0,0
50366,26330,1,0.0,81,0,0,0
50367,7926,4,0.0,20,0,0,0
50368,26305,1,0.0,20,0,0,0
50369,26679,1,0.0,20,0,0,0
50370,14121,2,0.0,189,0,0,0
50371,23512,2,0.0,20,0,0,0
50372,23170,1,0.0,189,0,0,0
50373,23258,1,0.0,176,0,1,0
50374,2317,4,0.0,216,0,0,0
50375,11862,1,0.0,191,0,0,0
50376,13535,1,0.0,225,0,0,0
50377,19078,1,0.0,86,0,0,0
50378,12462,1,0.0,310,0,0,0
50379,26616,2,0.0,356,0,0,0
50380,5640,2,0.0,303,0,0,0
50381,23218,1,0.0,86,0,0,0
50382,2757,1,0.0,76,0,0,0
50383,4466,2,0.0,303,0,0,0
50384,17817,1,0.0,13,0,0,0
50385,12382,1,0.0,225,0,0,0
50386,1986,1,0.0,86,0,0,0
50387,11384,1,0.0,191,0,0,0
50388,2317,4,0.0,76,0,0,0
50389,11392,2,0.0,216,0,0,0
50390,22564,2,0.0,76,0,0,0
50391,27180,1,0.0,225,0,0,0
50392,5457,2,0.0,176,1,0,0
50393,24368,1,0.0,310,0,0,0
50394,11401,1,0.0,299,0,0,0
50395,26855,1,0.0,86,0,0,0
50396,15594,1,0.0,303,0,0,0
50397,3970,1,0.0,191,0,0,0
50398,17941,4,0.0,295,1,0,0
50399,13201,1,0.0,191,0,0,0
50400,1537,1,0.0,189,0,0,0
50401,5616,3,0.0,76,0,0,0
50402,667,1,0.0,225,0,0,0
50403,23565,1,0.0,4,0,0,0
50404,12138,2,0.0,391,0,0,0
50405,17670,2,0.0,216,0,0,0
50406,27239,2,0.0,84,0,0,0
50407,16206,1,0.0,20,0,0,0
50408,8717,1,0.0,303,0,0,0
50409,16637,4,0.0,300,0,0,0
50410,8429,2,0.0,33,0,0,0
50411,13363,1,0.0,176,0,0,0
